MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,MiscVal_log,PoolArea_log,LotArea_log,3SsnPorch_log,LowQualFinSF_log,BsmtFinSF2_log,ScreenPorch_log,BsmtHalfBath_log,EnclosedPorch_log,MasVnrArea_log,OpenPorchSF_log,LotFrontage_log,BsmtFinSF1_log,WoodDeckSF_log,TotalBsmtSF_log,1stFlrSF_log,GrLivArea_log,WoodDeckSF_add_OpenPorchSF,1stFlrSF_add_2ndFlrSF,GarageArea_add_TotalBsmtSF,GrLivArea_add_TotalBsmtSF,GrLivArea_add_GarageArea,MasVnrArea_add_TotalBsmtSF,TotalBsmtSF_add_1stFlrSF,KitchenQual_add_BsmtQual,ExterQual_add_KitchenQual,ExterQual_add_BsmtQual,OverallQual_add_KitchenQual,OverallQual_add_ExterQual,BsmtQual_multiply_TotalBsmtSF,ExterQual_multiply_GrLivArea,KitchenQual_multiply_GrLivArea,KitchenQual_multiply_TotalBsmtSF,KitchenQual_multiply_BsmtQual,ExterQual_multiply_TotalBsmtSF,ExterQual_multiply_BsmtQual,ExterQual_multiply_KitchenQual,OverallQual_multiply_GrLivArea,TotalBaths_All,TotalRooms_All,PropertyAge,GarageAge,RemodAge,YearsSinceRemod,ImprovementGap,LifecycleRatio,EffectiveAge,WoodDeckSF_add_OpenPorchSF_log,1stFlrSF_add_2ndFlrSF_log,GrLivArea_add_TotalBsmtSF_log,MasVnrArea_add_TotalBsmtSF_log,TotalBsmtSF_add_1stFlrSF_log,BsmtQual_multiply_TotalBsmtSF_log,ExterQual_multiply_GrLivArea_log,KitchenQual_multiply_GrLivArea_log,KitchenQual_multiply_TotalBsmtSF_log,ExterQual_multiply_TotalBsmtSF_log,ExterQual_multiply_KitchenQual_log,OverallQual_multiply_GrLivArea_log,ImprovementGap_log,LifecycleRatio_log,GrLivArea_per_BedroomAbvGr_log,TotalBsmtSF_per_BedroomAbvGr_log,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_None,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,PavedDrive_P,PavedDrive_Y,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,KitchenAbvGr_log,IsRemodeled,RecentRemod,VeryRecentRemod,TotalBsmtSF_per_LotArea,GrLivArea_per_LotArea_log,1stFlrSF_per_LotArea_log,TotalBsmtSF_per_LotArea_log,SalePrice,SalePrice_log,Id
80,80.0,17871,6,5,359.0,3,3,4,3,3,5,528.0,1,0.0,1152.0,1680.0,2,1724,0,0,1724,3,1,3,7,1,4,2,2.0,480.0,3,3,0,0,0,0,0,0,0,0,0,6,2009,0.0,0.0,9.790990521308984,0.0,0.0,0.0,0.0,0.0,0.0,5.886104031450156,0.0,4.394449154672439,6.270988431858299,0.0,7.427144133408616,7.45298232946546,7.45298232946546,0,1724,2160.0,3404.0,2204.0,2039.0,3404.0,7,6,7,9,9,6720.0,5172,5172,5040.0,12,5040.0,12,9,10344,2.5,11,42,42.0,33,33,9,4.666666666666667,42.0,0.0,7.45298232946546,8.133000218583613,7.620705086838262,8.133000218583613,8.812992231969966,8.551208070003515,8.551208070003515,8.525359754082631,8.525359754082631,2.302585092994046,9.244258590179644,2.302585092994046,1.7346010553881064,6.355528789478569,6.329720905522696,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,1,0,0,0.09400705052878966,0.0920951443369347,0.0920951443369347,0.08984714870369294,197900,12.19552218463499,1278
60,75.0,9473,8,5,0.0,4,3,4,3,1,6,804.0,1,0.0,324.0,1128.0,5,1128,903,0,2031,3,1,4,7,1,4,2,2.0,577.0,3,3,0,211,0,0,0,0,0,0,0,3,2008,0.0,0.0,9.156306483483696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.356586274672012,4.330733340286331,6.690842277418564,0.0,7.029087564149662,7.029087564149662,7.616775808698373,211,2031,1705.0,3159.0,2608.0,1128.0,2256.0,8,8,8,12,12,4512.0,8124,8124,4512.0,16,4512.0,16,16,16248,3.5,11,6,6.0,6,6,0,0.0,4.199999999999999,5.356586274672012,7.616775808698373,8.058327306580958,7.029087564149662,7.721791776817535,8.414717399827001,9.002701007197938,9.002701007197938,8.414717399827001,8.414717399827001,2.833213344056216,9.695786647402777,0.0,0.0,6.519147287940395,5.932245187448011,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0,1,0,0.1190752665470284,0.19424915408529345,0.1125026893975632,0.1125026893975632,237000,12.37581963951765,1279
50,60.0,7500,4,4,0.0,3,4,3,3,1,1,0.0,1,0.0,698.0,698.0,3,698,430,0,1128,2,1,3,6,0,0,2,2.0,528.0,3,3,30,0,164,0,0,0,0,0,0,4,2010,0.0,0.0,8.922791623969637,0.0,0.0,0.0,0.0,0.0,5.10594547390058,0.0,0.0,4.110873864173311,0.0,3.4339872044851463,6.54965074223381,6.54965074223381,7.029087564149662,30,1128,1226.0,1826.0,1656.0,698.0,1396.0,6,6,6,7,7,2094.0,3384,3384,2094.0,9,2094.0,9,9,4512,1.0,8,90,30.0,60,60,30,3.0,90.0,3.4339872044851463,7.029087564149662,7.510430556378006,6.54965074223381,7.242082359256962,7.647308832356238,8.127109185346375,8.127109185346375,7.647308832356238,7.647308832356238,2.302585092994046,8.414717399827001,3.4339872044851463,1.3862943611198906,6.336825731146441,5.857933154483459,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6931471805599453,1,0,0,0.09306666666666667,0.1401097079846452,0.08898720153988107,0.08898720153988107,68400,11.133142723386811,1280
20,67.0,9808,7,5,110.0,4,3,4,3,1,6,788.0,1,0.0,785.0,1573.0,5,1573,0,0,1573,3,1,4,6,0,0,2,2.0,544.0,3,3,0,72,0,0,0,0,0,0,0,3,2009,0.0,0.0,9.191055610564316,0.0,0.0,0.0,0.0,0.0,0.0,4.709530201312334,4.290459441148391,4.219507705176107,6.670766320845874,0.0,7.3613754289773485,7.3613754289773485,7.3613754289773485,72,1573,2117.0,3146.0,2117.0,1683.0,3146.0,8,8,8,11,11,6292.0,6292,6292,6292.0,16,6292.0,16,16,11011,3.0,9,7,7.0,7,7,0,0.0,4.8999999999999995,4.290459441148391,7.3613754289773485,8.054204897064407,7.428927194802272,8.054204897064407,8.747193183526933,8.747193183526933,8.747193183526933,8.747193183526933,8.747193183526933,2.833213344056216,9.306740866262498,0.0,0.0,6.264032981749715,6.264032981749715,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0,1,0,0.16037928221859707,0.14874691910589719,0.14874691910589719,0.14874691910589719,227000,12.33270970174018,1281
20,50.0,8049,7,5,54.0,3,3,4,3,1,5,1053.0,1,0.0,256.0,1309.0,3,1339,0,0,1339,2,1,3,6,1,3,3,2.0,484.0,4,4,0,58,0,0,90,0,0,0,0,7,2006,0.0,0.0,8.99342737041261,0.0,0.0,0.0,4.51085950651685,0.0,0.0,4.007333185232471,4.07753744390572,3.9318256327243257,6.960347729101308,0.0,7.177782416195197,7.200424892944957,7.200424892944957,58,1339,1793.0,2648.0,1823.0,1363.0,2648.0,7,6,7,10,10,5236.0,4017,4017,3927.0,12,3927.0,12,9,9373,3.0,9,16,16.0,16,16,0,0.0,16.0,4.07753744390572,7.200424892944957,7.88193748927207,7.218176838403408,7.88193748927207,8.563504094279487,8.29853954537488,8.29853954537488,8.275885669474356,8.275885669474356,2.302585092994046,9.14569517848265,0.0,0.0,6.508023702721733,6.4853983032037545,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0,0,0,0.16262889799975153,0.1538844178771803,0.1538844178771803,0.15068373233242777,180000,12.100717685412471,1282
20,61.0,8800,5,7,0.0,3,3,4,3,2,2,532.0,3,144.0,364.0,1040.0,3,1040,0,0,1040,3,1,4,5,0,0,1,2.0,484.0,3,3,0,0,0,0,288,0,0,0,0,9,2009,0.0,0.0,9.082620630373812,0.0,0.0,4.976733742420574,5.666426688112432,0.0,0.0,0.0,0.0,4.127134385045092,6.278521424165844,0.0,6.947937068614969,6.947937068614969,6.947937068614969,0,1040,1524.0,2080.0,1524.0,1040.0,2080.0,8,7,7,9,8,4160.0,3120,4160,4160.0,16,3120.0,12,12,5200,2.0,8,32,32.0,1,1,31,1.032258064516129,22.4,0.0,6.947937068614969,7.640603826393634,6.947937068614969,7.640603826393634,8.333510708982942,8.045908742270779,8.333510708982942,8.333510708982942,8.045908742270779,2.5649493574615367,8.556606193773073,3.4657359027997265,0.7091475219063864,5.851244166332663,5.851244166332663,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,1,1,1,0.11818181818181818,0.11170398958000126,0.11170398958000126,0.11170398958000126,150500,11.921725007667265,1283
90,94.0,9400,6,5,0.0,3,3,3,3,3,1,0.0,1,0.0,912.0,912.0,3,912,912,0,1824,4,2,3,8,0,0,0,0.0,0.0,0,0,128,0,0,0,0,0,0,0,0,4,2010,0.0,0.0,9.148571345578551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.553876891600541,0.0,4.859812404361672,6.816735880594968,6.816735880594968,7.509335266016592,128,1824,912.0,2736.0,1824.0,912.0,1824.0,6,6,6,9,9,2736.0,5472,5472,2736.0,9,2736.0,9,9,10944,3.0,12,39,39.0,39,39,0,0.0,39.0,4.859812404361672,7.509335266016592,7.914617709040679,6.816735880594968,7.509335266016592,7.914617709040679,8.607582191143917,8.607582191143917,7.914617709040679,7.914617709040679,2.302585092994046,9.300638009956963,0.0,0.0,6.124683390894205,5.43372200355424,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0986122886681098,0,0,0,0.09702127659574468,0.1773446535242016,0.09259857636092805,0.09259857636092805,139000,11.842236406331557,1284
50,50.0,9638,6,7,0.0,3,3,3,3,1,1,0.0,1,0.0,804.0,804.0,5,1699,748,0,2447,4,1,4,10,1,4,1,1.0,336.0,3,3,272,0,42,0,116,0,0,0,0,3,2010,0.0,0.0,9.173572647783969,0.0,0.0,0.0,4.762173934797756,0.0,3.7612001156935624,0.0,0.0,3.9318256327243257,0.0,5.60947179518496,6.690842277418564,7.438383530044307,7.803026643632217,272,2447,1140.0,3251.0,2783.0,804.0,2503.0,7,7,6,10,9,2412.0,7341,9788,3216.0,12,2412.0,9,12,14682,2.0,15,91,41.0,20,20,71,1.2816901408450705,91.0,5.60947179518496,7.803026643632217,8.087025470667701,6.690842277418564,7.825644732219989,7.7886260656250315,8.90136656405678,9.18901458526143,8.076204527239026,7.7886260656250315,2.5649493574615367,9.594445640962938,4.276666119016055,0.8249164581910687,6.417957022408222,5.308267697401205,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,1,0,0,0.0834197966383067,0.22625139593730534,0.1623580948173206,0.08012251677021963,169000,12.037659911047468,1285
50,50.0,6000,6,6,0.0,3,2,3,3,1,1,0.0,1,0.0,780.0,780.0,5,825,587,0,1412,4,1,3,6,1,4,1,1.0,280.0,3,3,45,0,0,0,0,0,0,0,0,5,2009,0.0,0.0,8.699681400989514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9318256327243257,0.0,3.828641396489095,6.660575149839686,6.716594773520978,7.253470382684528,45,1412,1060.0,2192.0,1692.0,780.0,1605.0,6,6,6,9,9,2340.0,4236,4236,2340.0,9,2340.0,9,9,8472,1.0,11,70,70.0,59,59,11,6.363636363636363,70.0,3.828641396489095,7.253470382684528,7.693025748417888,6.660575149839686,7.381501894506707,7.75833346749091,8.351610750626559,8.351610750626559,7.75833346749091,7.75833346749091,2.302585092994046,9.044639916198465,2.4849066497880004,1.9965538818740682,5.869296913133774,5.278114659230517,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,1,0,0,0.13,0.21134083919505836,0.12883287184296843,0.12221763272424921,132500,11.794345471549745,1286
20,80.0,9790,6,5,451.0,3,3,3,3,1,5,569.0,3,81.0,678.0,1328.0,3,1328,0,0,1328,3,1,3,6,2,4,1,2.0,528.0,3,3,0,26,0,0,0,0,0,0,0,6,2010,0.0,0.0,9.189218875354072,0.0,0.0,4.406719247264253,0.0,0.0,0.0,6.113682179832232,3.295836866004329,4.394449154672439,6.345636360828596,0.0,7.192182058713246,7.192182058713246,7.192182058713246,26,1328,1856.0,2656.0,1856.0,1779.0,2656.0,6,6,6,9,9,3984.0,3984,3984,3984.0,9,3984.0,9,9,7968,2.5,11,47,47.0,47,47,0,0.0,47.0,3.295836866004329,7.192182058713246,7.884952945759814,7.484368643286131,7.884952945759814,8.290292591224315,8.290292591224315,8.290292591224315,8.290292591224315,8.290292591224315,2.302585092994046,8.983314293397749,0.0,0.0,6.095073529727002,6.095073529727002,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0,0,0,0.13564862104187947,0.12720395998885872,0.12720395998885872,0.12720395998885872,143000,11.870606902224589,1287
20,80.5,36500,5,5,621.0,3,4,3,3,3,3,812.0,1,0.0,812.0,1624.0,2,1582,0,0,1582,4,1,3,7,0,0,1,2.0,390.0,3,3,168,198,0,0,0,0,0,0,0,6,2006,0.0,0.0,10.505094936455558,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,6.432940092739179,5.293304824724492,4.400603020246817,6.70073110954781,5.1298987149230735,7.393263094763838,7.367077059881012,7.367077059881012,366,1582,2014.0,3206.0,1972.0,2245.0,3206.0,6,6,6,8,8,4872.0,4746,4746,4872.0,9,4872.0,9,9,7910,2.5,11,42,42.0,42,42,0,0.0,42.0,5.905361848054571,7.367077059881012,8.073091199693154,7.716906135298388,8.073091199693154,8.491465042843506,8.465268118551318,8.465268118551318,8.491465042843506,8.491465042843506,2.302585092994046,8.976009475021396,0.0,0.0,5.982676041074902,6.008813185442595,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0,0,0,0.04449315068493151,0.042429468963942236,0.042429468963942236,0.04353174448693359,190000,12.154784614286667,1288
120,40.0,5664,8,5,0.0,4,3,4,3,1,6,1158.0,1,0.0,343.0,1501.0,5,1659,0,0,1659,2,1,5,5,1,5,3,2.0,499.0,3,3,212,59,0,0,0,0,0,0,0,10,2009,0.0,0.0,8.642062173462106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0943445622221,3.713572066704308,7.055312843339752,5.3612921657094255,7.31455283232408,7.414572881350589,7.414572881350589,271,1659,2000.0,3160.0,2158.0,1501.0,3160.0,9,9,8,13,12,6004.0,6636,8295,7505.0,20,6004.0,16,20,13272,3.0,8,9,9.0,9,9,0,0.0,6.3,5.605802066295998,7.414572881350589,8.058643712215618,7.31455283232408,8.058643712215618,8.700347734514084,8.800415333145924,9.023528749909364,8.923457979694966,8.700347734514084,3.044522437723423,9.493487175626202,0.0,0.0,6.72202792905335,6.622071209193029,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0,1,0,0.2650070621468927,0.2568897236875141,0.2568897236875141,0.23507770488871654,278000,12.535379989788607,1289
60,86.0,11065,8,5,788.0,4,3,4,3,2,1,0.0,1,0.0,1085.0,1085.0,5,1120,850,0,1970,3,1,5,8,1,4,3,3.0,753.0,3,3,177,74,0,0,0,0,0,0,0,10,2006,0.0,0.0,9.311632623458054,0.0,0.0,0.0,0.0,0.0,0.0,6.670766320845874,4.31748811353631,4.465908118654584,0.0,5.181783550292085,6.990256500493881,7.02197642307216,7.58629630715272,251,1970,1838.0,3055.0,2723.0,1873.0,2205.0,9,9,8,13,12,4340.0,7880,9850,5425.0,20,4340.0,16,20,15760,2.5,12,0,0.0,0,0,0,0.0,0.0,5.529429087511423,7.58629630715272,8.024862150286411,7.535830462798367,7.698936199813447,8.375860015299594,8.97221007835365,9.19532825185568,8.598957493218878,8.375860015299594,3.044522437723423,9.665293813175541,0.0,0.0,6.488698217354505,5.8934841387477785,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6931471805599453,0,1,1,0.09805693628558518,0.16385107388245207,0.09641871357415657,0.09354219628354449,281000,12.546113507028412,1290
